uic_code,ann√©e,fr√©quentation
87594655,2020,38
87594655,2019,51
87594655,2018,96
87594655,2017,374
87594655,2016,275
87594655,2015,365
87447698,2022,94601
87447698,2021,66386
87447698,2020,52622
87447698,2019,101134
87447698,2018,87124
87447698,2017,86219
87447698,2016,79093
87447698,2015,69944
87784686,2022,266812
87784686,2021,230878
87784686,2020,145043
87784686,2019,138231
87784686,2018,133167
87784686,2017,149035
87784686,2016,147923
87784686,2015,149814
87756361,2022,503934
87756361,2021,291617
87756361,2020,242292
87756361,2019,537737
87756361,2018,411448
87756361,2017,517403
87756361,2016,401753
87756361,2015,407823
87491258,2022,867
87491258,2021,1188
87491258,2020,1196
87491258,2019,2159
87491258,2018,1833
87491258,2017,1548
87491258,2016,1895
87491258,2015,2463
87618215,2022,26687
87618215,2021,17598
87618215,2020,13848
87618215,2019,17338
87618215,2018,11581
87618215,2017,15656
87618215,2016,18415
87618215,2015,17963
87271734,2022,397951
87271734,2021,321562
87271734,2020,253080
87271734,2019,370900
87271734,2018,353457
87271734,2017,392138
87271734,2016,389764
87271734,2015,416589
87313593,2022,8112
87313593,2021,5743
87313593,2020,5033
87313593,2019,8094
87313593,2018,8746
87313593,2017,10206
87313593,2016,9072
87313593,2015,9084
87697318,2022,3902317
87697318,2021,3126857
87697318,2020,675432
87697318,2019,1840999
87697318,2018,1872981
87697318,2017,950582
87697318,2016,0
87697318,2015,0
87393884,2022,754106
87393884,2021,599810
87393884,2020,314358
87393884,2019,915771
87393884,2018,885357
87393884,2017,870952
87393884,2016,831616
87393884,2015,790827
87113795,2022,7700718
87113795,2021,5653263
87113795,2020,3664906
87113795,2019,8146119
87113795,2018,8276068
87113795,2017,8434061
87113795,2016,8426955
87113795,2015,8383560
87741108,2022,17568
87741108,2021,10125
87741108,2020,8868
87741108,2019,10396
87741108,2018,6363
87741108,2017,6661
87741108,2016,8798
87741108,2015,8829
87172114,2022,64839
87172114,2021,54152
87172114,2020,45468
87172114,2019,49956
87172114,2018,47819
87172114,2017,55273
87172114,2016,55435
87172114,2015,61673
87741504,2022,59947
87741504,2021,45377
87741504,2020,29627
87741504,2019,44111
87741504,2018,54918
87741504,2017,65692
87741504,2016,58225
87741504,2015,63403
87413336,2022,0
87413336,2021,0
87413336,2020,0
87413336,2019,48
87413336,2018,2082
87413336,2017,2391
87413336,2016,3652
87413336,2015,5426
87342535,2022,17063
87342535,2021,11616
87342535,2020,8560
87342535,2019,35853
87342535,2018,34515
87342535,2017,36865
87342535,2016,37280
87342535,2015,36675
87174276,2022,193983
87174276,2021,143657
87174276,2020,110464
87174276,2019,198938
87174276,2018,191242
87174276,2017,232152
87174276,2016,222209
87174276,2015,242104
87545293,2022,3770683
87545293,2021,2037788
87545293,2020,1535384
87545293,2019,4565282
87545293,2018,4630398
87545293,2017,4695475
87545293,2016,4676851
87545293,2015,4636524
87478560,2022,2437
87478560,2021,1968
87478560,2020,1295
87478560,2019,5002
87478560,2018,9010
87478560,2017,9061
87478560,2016,6888
87478560,2015,6076
87682443,2022,43479
87682443,2021,93951
87682443,2020,33356
87682443,2019,52885
87682443,2018,54449
87682443,2017,55824
87682443,2016,56647
87682443,2015,57163
87192088,2022,154292
87192088,2021,97259
87192088,2020,79458
87192088,2019,139362
87192088,2018,120464
87192088,2017,117181
87192088,2016,100227
87192088,2015,89236
87144121,2022,3304
87144121,2021,916
87144121,2020,871
87144121,2019,1185
87144121,2018,1036
87144121,2017,978
87144121,2016,1350
87144121,2015,1919
87582536,2022,182592
87582536,2021,133910
87582536,2020,95922
87582536,2019,142217
87582536,2018,114265
87582536,2017,106731
87582536,2016,94468
87582536,2015,96735
87682112,2022,3738278
87682112,2021,3059573
87682112,2020,2173871
87682112,2019,4525768
87682112,2018,4349907
87682112,2017,4207385
87682112,2016,3990066
87682112,2015,3764066
87212217,2022,0
87212217,2021,0
87212217,2020,0
87212217,2019,0
87212217,2018,0
87212217,2017,0
87212217,2016,0
87212217,2015,0
87313759,2022,71517
87313759,2021,51811
87313759,2020,32396
87313759,2019,42685
87313759,2018,40228
87313759,2017,43760
87313759,2016,41096
87313759,2015,39720
87171702,2022,13197
87171702,2021,12294
87171702,2020,10436
87171702,2019,8796
87171702,2018,6155
87171702,2017,7368
87171702,2016,8979
87171702,2015,9821
87586693,2022,133450
87586693,2021,106764
87586693,2020,89616
87586693,2019,109094
87586693,2018,92690
87586693,2017,96909
87586693,2016,90187
87586693,2015,92826
87313221,2022,128969
87313221,2021,115954
87313221,2020,93929
87313221,2019,110710
87313221,2018,99154
87313221,2017,109757
87313221,2016,109495
87313221,2015,115038
87713636,2022,33880
87713636,2021,21511
87713636,2020,19409
87713636,2019,25004
87713636,2018,24241
87713636,2017,25375
87713636,2016,24134
87713636,2015,26267
87319012,2022,3739796
87319012,2021,2916645
87319012,2020,2059068
87319012,2019,3594151
87319012,2018,3597729
87319012,2017,3699076
87319012,2016,3403078
87319012,2015,3388402
87592667,2022,15445
87592667,2021,11887
87592667,2020,8611
87592667,2019,10016
87592667,2018,5734
87592667,2017,8524
87592667,2016,8301
87592667,2015,8442
87313072,2022,524871
87313072,2021,421455
87313072,2020,347558
87313072,2019,473720
87313072,2018,447970
87313072,2017,471473
87313072,2016,455852
87313072,2015,453216
87444711,2022,411567
87444711,2021,310971
87444711,2020,232970
87444711,2019,400220
87444711,2018,370206
87444711,2017,408691
87444711,2016,393130
87444711,2015,434601
87775288,2022,512188
87775288,2021,397673
87775288,2020,307874
87775288,2019,433827
87775288,2018,417520
87775288,2017,461106
87775288,2016,441259
87775288,2015,418810
87615187,2022,266
87615187,2021,118
87615187,2020,115
87615187,2019,121
87615187,2018,96
87615187,2017,103
87615187,2016,94
87615187,2015,95
87113878,2022,857918
87113878,2021,687434
87113878,2020,940572
87113878,2019,630008
87113878,2018,651602
87113878,2017,673383
87113878,2016,683635
87113878,2015,690917
87731885,2022,1931
87731885,2021,1447
87731885,2020,949
87731885,2019,1310
87731885,2018,1013
87731885,2017,812
87731885,2016,598
87731885,2015,510
87172262,2022,69618
87172262,2021,48289
87172262,2020,38365
87172262,2019,52065
87172262,2018,48163
87172262,2017,47918
87172262,2016,37854
87172262,2015,40539
87574343,2022,784419
87574343,2021,528945
87574343,2020,380263
87574343,2019,589710
87574343,2018,556255
87574343,2017,560417
87574343,2016,513690
87574343,2015,518284
87313874,2022,6004673
87313874,2021,4729432
87313874,2020,3694011
87313874,2019,5360735
87313874,2018,5244716
87313874,2017,5447333
87313874,2016,5229456
87313874,2015,5324980
87575332,2022,15283
87575332,2021,10031
87575332,2020,7457
87575332,2019,9770
87575332,2018,8847
87575332,2017,9727
87575332,2016,11143
87575332,2015,13583
87192419,2022,56877
87192419,2021,49721
87192419,2020,37560
87192419,2019,50264
87192419,2018,50010
87192419,2017,49942
87192419,2016,50233
87192419,2015,53552
87726406,2022,28251
87726406,2021,21399
87726406,2020,20292
87726406,2019,37934
87726406,2018,25637
87726406,2017,23002
87726406,2016,19698
87726406,2015,24472
87583005,2022,2198301
87583005,2021,1516910
87583005,2020,1111740
87583005,2019,1826364
87583005,2018,1712440
87583005,2017,1835079
87583005,2016,1688713
87583005,2015,1717696
87718155,2022,81446
87718155,2021,66112
87718155,2020,52302
87718155,2019,52202
87718155,2018,44352
87718155,2017,50131
87718155,2016,42298
87718155,2015,50090
87144410,2022,85693
87144410,2021,54228
87144410,2020,40349
87144410,2019,64056
87144410,2018,51087
87144410,2017,53916
87144410,2016,52117
87144410,2015,58746
87345421,2022,29115
87345421,2021,23159
87345421,2020,22092
87345421,2019,39865
87345421,2018,39776
87345421,2017,45719
87345421,2016,47584
87345421,2015,51057
87286146,2022,850773
87286146,2021,671188
87286146,2020,613551
87286146,2019,793833
87286146,2018,761726
87286146,2017,826628
87286146,2016,816834
87286146,2015,811472
87281121,2022,122187
87281121,2021,96189
87281121,2020,87107
87281121,2019,127818
87281121,2018,120466
87281121,2017,126380
87281121,2016,124209
87281121,2015,117986
87545467,2022,1425412
87545467,2021,1295988
87545467,2020,812586
87545467,2019,1725668
87545467,2018,1714853
87545467,2017,1714359
87545467,2016,1677901
87545467,2015,1635441
87543058,2022,94229
87543058,2021,74019
87543058,2020,60524
87543058,2019,71415
87543058,2018,62685
87543058,2017,62856
87543058,2016,60354
87543058,2015,61368
87672212,2022,65223
87672212,2021,45644
87672212,2020,30597
87672212,2019,42665
87672212,2018,33858
87672212,2017,40928
87672212,2016,38017
87672212,2015,41904
87734251,2022,84627
87734251,2021,35598
87734251,2020,26500
87734251,2019,51427
87734251,2018,37485
87734251,2017,42656
87734251,2016,37278
87734251,2015,43701
87613075,2022,12813
87613075,2021,10281
87613075,2020,7173
87613075,2019,8883
87613075,2018,7528
87613075,2017,9895
87613075,2016,10561
87613075,2015,10321
87545251,2022,1391516
87545251,2021,1064434
87545251,2020,570450
87545251,2019,1684717
87545251,2018,1680397
87545251,2017,1687816
87545251,2016,1660228
87545251,2015,1625618
87386730,2022,1580464
87386730,2021,1266548
87386730,2020,988132
87386730,2019,1900062
87386730,2018,1801226
87386730,2017,1723706
87386730,2016,1612926
87386730,2015,1502962
87611764,2022,12763
87611764,2021,10844
87611764,2020,7529
87611764,2019,10418
87611764,2018,7586
87611764,2017,9714
87611764,2016,7969
87611764,2015,8221
87281428,2022,281007
87281428,2021,232323
87281428,2020,197448
87281428,2019,250145
87281428,2018,233256
87281428,2017,244600
87281428,2016,233684
87281428,2015,231014
87194357,2022,5238
87194357,2021,5934
87194357,2020,4600
87194357,2019,6265
87194357,2018,4803
87194357,2017,6641
87194357,2016,7155
87194357,2015,10122
87313767,2022,3752
87313767,2021,2173
87313767,2020,865
87313767,2019,951
87313767,2018,1693
87313767,2017,2295
87313767,2016,1727
87313767,2015,1926
87171579,2022,31476
87171579,2021,22380
87171579,2020,17236
87171579,2019,18793
87171579,2018,12786
87171579,2017,15908
87171579,2016,21039
87171579,2015,24502
87381038,2022,1015827
87381038,2021,645324
87381038,2020,634456
87381038,2019,1229815
87381038,2018,1217132
87381038,2017,1211248
87381038,2016,1181387
87381038,2015,1146187
87295733,2022,142784
87295733,2021,120372
87295733,2020,111552
87295733,2019,170792
87295733,2018,153358
87295733,2017,165722
87295733,2016,160636
87295733,2015,181071
87318964,2022,4160030
87318964,2021,3124201
87318964,2020,2154016
87318964,2019,4094962
87318964,2018,3685875
87318964,2017,3899905
87318964,2016,3836804
87318964,2015,3865578
87342584,2022,54976
87342584,2021,47150
87342584,2020,45458
87342584,2019,84499
87342584,2018,78849
87342584,2017,83024
87342584,2016,77329
87342584,2015,79387
87313296,2022,5413
87313296,2021,3941
87313296,2020,3772
87313296,2019,5073
87313296,2018,6801
87313296,2017,6887
87313296,2016,6980
87313296,2015,7219
87574442,2022,22517
87574442,2021,13552
87574442,2020,8865
87574442,2019,13599
87574442,2018,13004
87574442,2017,13521
87574442,2016,13090
87574442,2015,12858
87141416,2022,133263
87141416,2021,101089
87141416,2020,86853
87141416,2019,128406
87141416,2018,116842
87141416,2017,129480
87141416,2016,134114
87141416,2015,145136
87783647,2022,979
87783647,2021,600
87783647,2020,538
87783647,2019,692
87783647,2018,610
87783647,2017,601
87783647,2016,556
87783647,2015,540
87141531,2022,84
87141531,2021,6
87141531,2020,2
87141531,2019,60
87141531,2018,7
87141531,2017,563
87141531,2016,2676
87141531,2015,3102
87313569,2022,10349
87313569,2021,7808
87313569,2020,6145
87313569,2019,10295
87313569,2018,10936
87313569,2017,11831
87313569,2016,11228
87313569,2015,14172
87571604,2022,39095
87571604,2021,25746
87571604,2020,28881
87571604,2019,44366
87571604,2018,38016
87571604,2017,36096
87571604,2016,33804
87571604,2015,38356
87175042,2022,422768
87175042,2021,337714
87175042,2020,279951
87175042,2019,416584
87175042,2018,381208
87175042,2017,415280
87175042,2016,387660
87175042,2015,414938
87582759,2022,17614
87582759,2021,17115
87582759,2020,14286
87582759,2019,19071
87582759,2018,17065
87582759,2017,20850
87582759,2016,21672
87582759,2015,23455
87171462,2022,298712
87171462,2021,214092
87171462,2020,173338
87171462,2019,174023
87171462,2018,165165
87171462,2017,186025
87171462,2016,179649
87171462,2015,173383
87171348,2022,2725
87171348,2021,2487
87171348,2020,4467
87171348,2019,5856
87171348,2018,8488
87171348,2017,8864
87171348,2016,10238
87171348,2015,10352
87317610,2022,5302
87317610,2021,5232
87317610,2020,3180
87317610,2019,2990
87317610,2018,2191
87317610,2017,3080
87317610,2016,1828
87317610,2015,1292
87756379,2022,525707
87756379,2021,396883
87756379,2020,329716
87756379,2019,580072
87756379,2018,501699
87756379,2017,541376
87756379,2016,461285
87756379,2015,452775
87300822,2022,605331
87300822,2021,476167
87300822,2020,360875
87300822,2019,739793
87300822,2018,733608
87300822,2017,791713
87300822,2016,739676
87300822,2015,723873
87486142,2022,113138
87486142,2021,71832
87486142,2020,57289
87486142,2019,85566
87486142,2018,73772
87486142,2017,67909
87486142,2016,58233
87486142,2015,49298
87673285,2022,21700
87673285,2021,16852
87673285,2020,11675
87673285,2019,13991
87673285,2018,9254
87673285,2017,8096
87673285,2016,8446
87673285,2015,7184
87576447,2022,25974
87576447,2021,16544
87576447,2020,17995
87576447,2019,16781
87576447,2018,12622
87576447,2017,13874
87576447,2016,11735
87576447,2015,7331
87193250,2022,145080
87193250,2021,109573
87193250,2020,77404
87193250,2019,130046
87193250,2018,108518
87193250,2017,126267
87193250,2016,119276
87193250,2015,127840
87215335,2022,17339
87215335,2021,18806
87215335,2020,15676
87215335,2019,21267
87215335,2018,21396
87215335,2017,20083
87215335,2016,20717
87215335,2015,19951
87471045,2022,98453
87471045,2021,60428
87471045,2020,48846
87471045,2019,69479
87471045,2018,57640
87471045,2017,60526
87471045,2016,54956
87471045,2015,59721
87328328,2022,22986683
87328328,2021,10119704
87328328,2020,11758713
87328328,2019,27828914
87328328,2018,28137619
87328328,2017,28540419
87328328,2016,28385788
87328328,2015,28099826
87673699,2022,2804
87673699,2021,3382
87673699,2020,2001
87673699,2019,2497
87673699,2018,1739
87673699,2017,1600
87673699,2016,1621
87673699,2015,957
87144188,2022,174
87144188,2021,45
87144188,2020,806
87144188,2019,1175
87144188,2018,1579
87144188,2017,2871
87144188,2016,3142
87144188,2015,3041
87582478,2022,1100339
87582478,2021,858671
87582478,2020,658271
87582478,2019,958484
87582478,2018,853936
87582478,2017,864473
87582478,2016,771937
87582478,2015,789981
87213611,2022,690484
87213611,2021,601949
87213611,2020,495341
87213611,2019,656797
87213611,2018,597882
87213611,2017,578058
87213611,2016,541035
87213611,2015,560026
87574475,2022,207320
87574475,2021,141435
87574475,2020,101869
87574475,2019,145603
87574475,2018,139736
87574475,2017,139181
87574475,2016,127815
87574475,2015,128280
87174326,2022,63
87174326,2021,202
87174326,2020,262
87174326,2019,77
87174326,2018,295
87174326,2017,307
87174326,2016,177
87174326,2015,110
87684407,2022,29124
87684407,2021,36843
87684407,2020,17612
87684407,2019,35444
87684407,2018,39428
87684407,2017,44679
87684407,2016,48929
87684407,2015,53891
87721787,2022,32577
87721787,2021,27078
87721787,2020,23861
87721787,2019,35206
87721787,2018,28578
87721787,2017,25221
87721787,2016,46924
87721787,2015,49282
87682203,2022,966054
87682203,2021,927606
87682203,2020,553575
87682203,2019,1169555
87682203,2018,1208919
87682203,2017,1249808
87682203,2016,1268641
87682203,2015,1287788
87413351,2022,2
87413351,2021,0
87413351,2020,0
87413351,2019,3280
87413351,2018,6070
87413351,2017,7403
87413351,2016,7726
87413351,2015,9072
87182709,2022,303384
87182709,2021,232620
87182709,2020,204231
87182709,2019,298568
87182709,2018,259569
87182709,2017,260987
87182709,2016,257549
87182709,2015,258783
87142224,2022,3117
87142224,2021,2577
87142224,2020,1999
87142224,2019,3479
87142224,2018,2216
87142224,2017,2661
87142224,2016,5014
87142224,2015,3077
87745596,2022,188299
87745596,2021,134724
87745596,2020,90360
87745596,2019,104878
87745596,2018,93004
87745596,2017,120032
87745596,2016,105884
87745596,2015,101953
87276717,2022,288300
87276717,2021,236641
87276717,2020,209769
87276717,2019,297438
87276717,2018,278858
87276717,2017,305842
87276717,2016,298770
87276717,2015,287515
87276485,2022,1043644
87276485,2021,981994
87276485,2020,427733
87276485,2019,1064575
87276485,2018,1078777
87276485,2017,1036366
87276485,2016,1000990
87276485,2015,962706
87481176,2022,37644
87481176,2021,21080
87481176,2020,11096
87481176,2019,13195
87481176,2018,14045
87481176,2017,18605
87481176,2016,16363
87481176,2015,17921
87681<?8,2022,144265
87681478,20r1,15)469
876<147:,2020l91214
87681<78,2019,174695
87681478,2018,103549
∏6681478,001',193710
876$1478,2016,200565*87681478,20154206851
87193177,2022,18396
87+93177,2021,15501
∏7193177,2020<122328719307∑,2019,q9477
871!3177,2018,23612
87193177,201',28274
87193177,2096,27628
8719+177,2015,30252
87615054,2022,1(4957
87615054,2021,8548
8761=054,r020,57267
8765054,2019,7?466J87615054,2018,55774
87611(54,2097¨67119
87615054,2016,62965
87615054$2015,60963
876118"2,2022,183031
87611822,2021,16'990
87611:22,2020,148043*87611822,2018,174997
876q1822,2018,1910:9
876118:2,2017,227273
87.11822,2016,239714
8?611x22,201=,26579>
87487249,2022,21956
87487249,2021,21044
87487249,2068,16133
87487249,2019,23722
87,87249,2018,23188
87487249,201∑<26896
87487249,2016,25548
87487249,2015,28442
<7171322,2022,33:61
8∑13132,2021,25289
871w9322,2020,2r209x7171322,2019,11333
87171322,201813976
93171;22,2017,13838
07171322,2016,13118
87171322,2p15,23285
87545491,2022,564922
87545491,2021,608705
87545491,2020,344155
87545491,2019,683921
87545491,2018,672723
87545491,2017,665433
87545491,2016,644494
87545491,2015,621695
87763607,2022,173341
87763607,2021,112464
87763607,2020,99791
87763607,2019,156681
87763607,2018,142121
87763607,2017,169834
87763607,2016,183132
87763607,2015,183995
87317180,2022,2929
87317180,2021,1330
87317180,2020,380
87317180,2019,152
87317180,2018,3
87317180,2017,451
87317180,2016,514
87317180,2015,1431
87415364,2022,25360
87415364,2021,18951
87415364,2020,10420
87415364,2019,13096
87415364,2018,9516
87415364,2017,10354
87415364,2016,8257
87415364,2015,8258
87345439,2022,3077
87345439,2021,1600
87345439,2020,1376
87345439,2019,3148
87345439,2018,3269
87345439,2017,3335
87345439,2016,3496
87345439,2015,4370
87276451,2022,111426
87276451,2021,110345
87276451,2020,52202
87276451,2019,112059
87276451,2018,122599
87276451,2017,111374
87276451,2016,108183
87276451,2015,102976
87592162,2022,7024
87592162,2021,5689
87592162,2020,4761
87592162,2019,7502
87592162,2018,5992
87592162,2017,5810
87592162,2016,5815
87592162,2015,7142
87316067,2022,2648
87316067,2021,2579
87316067,2020,2843
87316067,2019,2990
87316067,2018,2632
87316067,2017,3036
87316067,2016,2704
87316067,2015,2244
87592741,2022,18613
87592741,2021,16465
87592741,2020,12295
87592741,2019,17746
87592741,2018,15815
87592741,2017,19077
87592741,2016,21535
87592741,2015,19921
87756320,2022,1152166
87756320,2021,916468
87756320,2020,747076
87756320,2019,1343669
87756320,2018,1180596
87756320,2017,1264538
87756320,2016,1022116
87756320,2015,982487
87613000,2022,446653
87613000,2021,352827
87613000,2020,263846
87613000,2019,331604
87613000,2018,299131
87613000,2017,355110
87613000,2016,348633
87613000,2015,358654
87317263,2022,1173143
87317263,2021,923165
87317263,2020,757575
87317263,2019,998639
87317263,2018,895183
87317263,2017,982337
87317263,2016,999319
87317263,2015,1074918
87783340,2022,998
87783340,2021,479
87783340,2020,531
87783340,2019,763
87783340,2018,770
87783340,2017,915
87783340,2016,487
87783340,2015,846
87345413,2022,20021
87345413,2021,19417
87345413,2020,18436
87345413,2019,46429
87345413,2018,42550
87345413,2017,45486
87345413,2016,40890
87345413,2015,44067
87756395,2022,131052
87756395,2021,95563
87756395,2020,74013
87756395,2019,99635
87756395,2018,77459
87756395,2017,89868
87756395,2016,73501
87756395,2015,67959
87671156,2022,7061
87671156,2021,4907
87671156,2020,3388
87671156,2019,3638
87671156,2018,3673
87671156,2017,6742
87671156,2016,7984
87671156,2015,8146
87611665,2022,346056
87611665,2021,264320
87611665,2020,208341
87611665,2019,229548
87611665,2018,201012
87611665,2017,235142
87611665,2016,223630
87611665,2015,207877
87582841,2022,9654
87582841,2021,5966
87582841,2020,5015
87582841,2019,8034
87582841,2018,6238
87582841,2017,5031
87582841,2016,5406
87582841,2015,8742
87345561,2022,129414
87345561,2021,101059
87345561,2020,82399
87345561,2019,128178
87345561,2018,105680
87345561,2017,115496
87345561,2016,106785
87345561,2015,115271
87765503,2022,216537
87765503,2021,178501
87765503,2020,124208
87765503,2019,199358
87765503,2018,172495
87765503,2017,193612
87765503,2016,181721
87765503,2015,193683
87581595,2022,820456
87581595,2021,582597
87581595,2020,433419
87581595,2019,674888
87581595,2018,503076
87581595,2017,462412
87581595,2016,375609
87581595,2015,348409
87696492,2022,31960
87696492,2021,21102
87696492,2020,15351
87696492,2019,28653
87696492,2018,26574
87696492,2017,33395
87696492,2016,33532
87696492,2015,34819
87276063,2022,2643784
87276063,2021,2505968
87276063,2020,1248094
87276063,2019,2994643
87276063,2018,3036288
87276063,2017,3047339
87276063,2016,3026905
87276063,2015,2993023
87682161,2022,1723793
87682161,2021,1220134
87682161,2020,826308
87682161,2019,2087642
87682161,2018,2141123
87682161,2017,2215556
87682161,2016,2243095
87682161,2015,2259694
87571463,2022,2486
87571463,2021,1974
87571463,2020,2154
87571463,2019,8861
87571463,2018,10751
87571463,2017,14050
87571463,2016,14040
87571463,2015,14479
87462085,2022,7921
87462085,2021,9265
87462085,2020,4729
87462085,2019,5373
87462085,2018,4670
87462085,2017,3869
87462085,2016,3105
87462085,2015,3748
87682450,2022,428217
87682450,2021,415355
87682450,2020,237145
87682450,2019,518423
87682450,2018,505753
87682450,2017,497079
87682450,2016,478155
87682450,2015,457828
87484352,2022,59918
87484352,2021,36433
87484352,2020,23453
87484352,2019,37933
87484352,2018,38102
87484352,2017,32871
87484352,2016,27185
87484352,2015,28233
87481051,2022,48932
87481051,2021,34645
87481051,2020,27555
87481051,2019,45506
87481051,2018,35066
87481051,2017,30325
87481051,2016,28301
87481051,2015,26504
87172007,2022,1252226
87172007,2021,992036
87172007,2020,776821
87172007,2019,1001032
87172007,2018,973619
87172007,2017,1080642
87172007,2016,1079803
87172007,2015,1156793
87394007,2022,3394491
87394007,2021,2514296
87394007,2020,1994683
87394007,2019,2732020
87394007,2018,2572719
87394007,2017,2645649
87394007,2016,2669475
87394007,2015,2800668
87575225,2022,18022
87575225,2021,11727
87575225,2020,8414
87575225,2019,13325
87575225,2018,11034
87575225,2017,10107
87575225,2016,9360
87575225,2015,9702
87583443,2022,122
87583443,2021,120
87583443,2020,5765
87583443,2019,17783
87583443,2018,21027
87583443,2017,28700
87583443,2016,27141
87583443,2015,31627
87481648,2022,46307
87481648,2021,23874
87481648,2020,17166
87481648,2019,24437
87481648,2018,22439
87481648,2017,27774
87481648,2016,29438
87481648,2015,29349
87576298,2022,16400
87576298,2021,9878
87576298,2020,7441
87576298,2019,10472
87576298,2018,9070
87576298,2017,11801
87576298,2016,11263
87576298,2015,13422
87144071,2022,162461
87144071,2021,129652
87144071,2020,105365
87144071,2019,126310
87144071,2018,108573
87144071,2017,115421
87144071,2016,112266
87144071,2015,118293
87473140,2022,18476
87473140,2021,12364
87473140,2020,9087
87473140,2019,11356
87473140,2018,10169
87473140,2017,11001
87473140,2016,10492
87473140,2015,8646
87575142,2022,575537
87575142,2021,444099
87575142,2020,337286
87575142,2019,491606
87575142,2018,453838
87575142,2017,519242
87575142,2016,506257
87575142,2015,525794
87296616,2022,557885
87296616,2021,496536
87296616,2020,426550
87296616,2019,483909
87296616,2018,483237
87296616,2017,516572
87296616,2016,478020
87296616,2015,466632
87715383,2022,3102
87715383,2021,1667
87715383,2020,973
87715383,2019,1721
87715383,2018,1285
87715383,2017,2441
87715383,2016,1317
87715383,2015,1993
87382333,2022,2352461
87382333,2021,1996585
87382333,2020,849953
87382333,2019,2409913
87382333,2018,2355862
87382333,2017,2314358
87382333,2016,2233621
87382333,2015,1907117
87393207,2022,769094
87393207,2021,690862
87393207,2020,504285
87393207,2019,932646
87393207,2018,1000355
87393207,2017,1067926
87393207,2016,1123009
87393207,2015,1180143
87721761,2022,22478
87721761,2021,13961
87721761,2020,10315
87721761,2019,19161
87721761,2018,19730
87721761,2017,20849
87721761,2016,27764
87721761,2015,26779
87175117,2022,2628
87175117,2021,2911
87175117,2020,1822
87175117,2019,1416
87175117,2018,1571
87175117,2017,1193
87175117,2016,1393
87175117,2015,2683
87543041,2022,74171
87543041,2021,57261
87543041,2020,42337
87543041,2019,45655
87543041,2018,39508
87543041,2017,33060
87543041,2016,35606
87543041,2015,39457
87571836,2022,183608
87571836,2021,123458
87571836,2020,81152
87571836,2019,113762
87571836,2018,106829
87571836,2017,98350
87571836,2016,92624
87571836,2015,92784
87694646,2022,7875
87694646,2021,4523
87694646,2020,3661
87694646,2019,3715
87694646,2018,1992
87694646,2017,2696
87694646,2016,2001
87694646,2015,1470
87411819,2022,142937
87411819,2021,111999
87411819,2020,97518
87411819,2019,138604
87411819,2018,129616
87411819,2017,130942
87411819,2016,126552
87411819,2015,128705
87313304,2022,986046
87313304,2021,813582
87313304,2020,709439
87313304,2019,980971
87313304,2018,926973
87313304,2017,980153
87313304,2016,930076
87313304,2015,935465
87396895,2022,8505
87396895,2021,7528
87396895,2020,8170
87396895,2019,11686
87396895,2018,10461
87396895,2017,13209
87396895,2016,14959
87396895,2015,18103
87734004,2022,4095262
87734004,2021,3218988
87734004,2020,2640063
87734004,2019,3887633
87734004,2018,3487397
87734004,2017,3750558
87734004,2016,3498462
87734004,2015,3717742
87481440,2022,1010242
87481440,2021,717987
87481440,2020,609207
87481440,2019,934116
87481440,2018,837855
87481440,2017,843331
87481440,2016,800484
87481440,2015,772288
87473579,2022,894
87473579,2021,505
87473579,2020,318
87473579,2019,637
87473579,2018,1681
87473579,2017,2851
87473579,2016,3547
87473579,2015,2796
87784256,2022,119244
87784256,2021,85175
87784256,2020,61975
87784256,2019,101806
87784256,2018,82088
87784256,2017,97534
87784256,2016,68177
87784256,2015,89884
87181222,2022,59776
87181222,2021,60788
87181222,2020,64908
87181222,2019,76016
87181222,2018,78681
87181222,2017,87336
87181222,2016,84732
87181222,2015,87946
87381087,2022,5836138
87381087,2021,5496540
87381087,2020,2242945
87381087,2019,6156786
87381087,2018,6305152
87381087,2017,6159813
87381087,2016,5993177
87381087,2015,6039242
87611467,2022,245429
87611467,2021,207456
87611467,2020,182167
87611467,2019,239697
87611467,2018,246880
87611467,2017,310686
87611467,2016,295124
87611467,2015,311046
87286260,2022,1056
87286260,2021,1265
87286260,2020,1058
87286260,2019,2413
87286260,2018,2357
87286260,2017,2348
87286260,2016,1690
87286260,2015,3343
87381459,2022,6673880
87381459,2021,4522551
87381459,2020,2651640
87381459,2019,5226077
87381459,2018,5328451
87381459,2017,5463185
87381459,2016,5490546
87381459,2015,5483634
87381897,2022,4070670
87381897,2021,3693330
87381897,2020,2347335
87381897,2019,4834179
87381897,2018,4779174
87381897,2017,4748100
87381897,2016,4624289
87381897,2015,4442590
87381863,2022,3618254
87381863,2021,3317416
87381863,2020,1878474
87381863,2019,3683266
87381863,2018,3750496
87381863,2017,3830848
87381863,2016,3843422
87381863,2015,3651596
87345132,2022,17698
87345132,2021,14460
87345132,2020,12501
87345132,2019,33746
87345132,2018,33675
87345132,2017,35421
87345132,2016,31557
87345132,2015,30520
87116301,2022,1167523
87116301,2021,1077277
87116301,2020,640283
87116301,2019,1413685
87116301,2018,1307147
87116301,2017,1212158
87116301,2016,1101461
87116301,2015,997635
87584516,2022,425844
87584516,2021,346821
87584516,2020,273994
87584516,2019,376331
87584516,2018,338056
87584516,2017,349278
87584516,2016,338156
87584516,2015,346268
87584425,2022,1
